Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
68,visitall,domain.pddl,instance-12.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,384428,2026-04-29T12:38:31.218321+00:00
69,visitall,domain.pddl,instance-12.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-29T12:38:40.058507+00:00
70,snake,domain.pddl,instance-12.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,95072,2026-04-29T12:40:32.067910+00:00
71,snake,domain.pddl,instance-18.pddl,bfws,BASELINE,N/A,N/A,N/A,0.670758,360.0,TIMEOUT,14638,16593,N/A,N/A,2026-04-29T12:44:26.310896+00:00
72,visitall,domain.pddl,instance-13.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,373024,2026-04-29T12:44:30.778328+00:00
73,visitall,domain.pddl,instance-13.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-29T12:44:40.552807+00:00
74,snake,domain.pddl,instance-13.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,95576,2026-04-29T12:46:31.881611+00:00
75,snake,domain.pddl,instance-19.pddl,bfws,BASELINE,N/A,N/A,N/A,0.784792,360.0,TIMEOUT,16387,18689,N/A,N/A,2026-04-29T12:50:26.840337+00:00
76,visitall,domain.pddl,instance-14.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,364680,2026-04-29T12:50:30.079363+00:00
77,visitall,domain.pddl,instance-14.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-29T12:50:41.028972+00:00
78,snake,domain.pddl,instance-14.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,99480,2026-04-29T12:52:32.338066+00:00
79,ricochet-robots,domain.pddl,instance-01.pddl,bfws,BASELINE,N/A,N/A,224,134.692,137.465686,SUCCESS,72344,162806,N/A,N/A,2026-04-29T12:52:44.359120+00:00
