Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
2141,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-12.pddl,lama,Arch_Aware,deepseek-reasoner,1,196,2.364109,3.506984,SUCCESS,25553,361333,25573,23264,2026-05-08T22:08:10.235151+00:00
2142,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-13.pddl,lama,Arch_Aware,deepseek-reasoner,1,310,3.457781,4.599494,SUCCESS,35596,508451,35598,27436,2026-05-08T22:08:14.881701+00:00
2143,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-14.pddl,lama,Arch_Aware,deepseek-reasoner,1,212,0.596228,1.598911,SUCCESS,7059,89711,7061,14916,2026-05-08T22:08:16.528361+00:00
2144,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-16.pddl,lama,Arch_Aware,deepseek-reasoner,1,223,1.972967,3.060755,SUCCESS,21590,277708,21591,20908,2026-05-08T22:08:19.636119+00:00
2145,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-17.pddl,lama,Arch_Aware,deepseek-reasoner,1,203,0.469247,1.414087,SUCCESS,5542,70667,5543,14180,2026-05-08T22:08:21.100761+00:00
2146,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-18.pddl,lama,Arch_Aware,deepseek-reasoner,1,217,0.748836,1.778003,SUCCESS,8067,106044,8068,15568,2026-05-08T22:08:22.925947+00:00
2147,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-19.pddl,lama,Arch_Aware,deepseek-reasoner,1,238,2.03329,3.115445,SUCCESS,22297,288839,22359,21132,2026-05-08T22:08:26.089624+00:00
2148,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-02.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:09:19.265278+00:00
2149,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-02.pddl,decstar,Arch_Aware,claude-opus-4-6,2,245,225.353,228.086237,SUCCESS,1855946,2688026,1855947,290500,2026-05-08T22:10:45.035264+00:00
2150,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-03.pddl,decstar,Arch_Aware,claude-opus-4-6,2,144,4.43842,7.137664,SUCCESS,34363,56188,34364,61352,2026-05-08T22:10:52.217297+00:00
2151,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-03.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:15:19.656372+00:00
2152,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-04.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,456708,2026-05-08T22:16:51.938732+00:00
2153,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-07.pddl,decstar,Arch_Aware,claude-opus-4-6,2,322,61.9971,64.619737,SUCCESS,510329,726951,510330,120692,2026-05-08T22:17:56.605894+00:00
2154,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-04.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:21:20.060736+00:00
2155,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-08.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,459952,2026-05-08T22:23:56.511295+00:00
2156,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-09.pddl,decstar,Arch_Aware,claude-opus-4-6,2,237,13.411,16.107631,SUCCESS,107789,163744,107790,70852,2026-05-08T22:24:12.664494+00:00
2157,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-07.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:27:20.460189+00:00
2158,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-11.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,419964,2026-05-08T22:30:11.469033+00:00
2159,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-08.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:33:20.858394+00:00
2160,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-12.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,421736,2026-05-08T22:36:11.223763+00:00
